<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
1998-02-20 00:00:00,8.580,10.590,8.000,9.700,652745
1998-02-23 00:00:00,9.400,9.800,9.100,9.620,188608
1998-02-24 00:00:00,9.680,9.850,9.200,9.230,113417
1998-02-25 00:00:00,9.160,9.200,8.810,8.870,93403
1998-02-26 00:00:00,8.810,9.260,8.810,9.050,43564
1998-02-27 00:00:00,9.060,9.090,8.800,8.850,38179
1998-03-02 00:00:00,8.700,8.700,8.330,8.380,49024
1998-03-03 00:00:00,8.330,8.700,8.300,8.670,19320
1998-03-04 00:00:00,8.670,8.800,8.480,8.650,18986
1998-03-05 00:00:00,8.650,8.710,8.510,8.550,15287
1998-03-06 00:00:00,8.610,8.800,8.460,8.690,13165
1998-03-09 00:00:00,8.750,8.840,8.680,8.820,13230
1998-03-10 00:00:00,8.720,8.920,8.600,8.710,12045
1998-03-11 00:00:00,8.700,8.700,8.430,8.480,18656
1998-03-12 00:00:00,8.400,8.590,8.350,8.510,10624
1998-03-13 00:00:00,8.490,8.650,8.360,8.600,10245
1998-03-16 00:00:00,8.650,8.950,8.400,8.910,23566
1998-03-17 00:00:00,8.900,8.960,8.760,8.840,19747
1998-03-18 00:00:00,8.900,9.200,8.800,9.100,55653
1998-03-19 00:00:00,9.080,9.290,8.960,9.010,33576
1998-03-20 00:00:00,9.000,9.090,8.780,8.970,14875
1998-03-23 00:00:00,8.960,9.030,8.650,8.800,12992
1998-03-24 00:00:00,8.770,8.980,8.720,8.750,16305
1998-03-25 00:00:00,8.910,8.950,8.510,8.680,20195
1998-03-26 00:00:00,8.700,8.730,8.540,8.610,14778
1998-03-27 00:00:00,8.570,8.780,8.510,8.760,19702
1998-03-30 00:00:00,8.700,8.940,8.590,8.850,22302
1998-03-31 00:00:00,8.850,8.930,8.570,8.650,21184
1998-04-01 00:00:00,8.620,8.910,8.590,8.780,17620
1998-04-02 00:00:00,8.800,9.200,8.680,8.930,46098
1998-04-03 00:00:00,8.900,9.150,8.850,9.050,34222
1998-04-06 00:00:00,9.150,9.180,8.800,8.960,33808
1998-04-07 00:00:00,8.960,9.250,8.850,9.130,37430
1998-04-08 00:00:00,9.100,9.560,9.030,9.350,63623
1998-04-09 00:00:00,9.380,9.480,8.990,9.110,38822
1998-04-10 00:00:00,9.100,9.200,9.000,9.130,24681
1998-04-13 00:00:00,9.150,9.200,8.980,9.050,26434
1998-04-14 00:00:00,9.000,9.080,8.860,8.910,18083
1998-04-15 00:00:00,8.900,8.950,8.810,8.880,19629
1998-04-16 00:00:00,8.800,9.150,8.790,8.910,20802
1998-04-17 00:00:00,8.900,8.910,8.660,8.680,17209
1998-04-20 00:00:00,8.600,8.800,8.560,8.650,12313
1998-04-21 00:00:00,8.630,8.800,8.630,8.720,8303
1998-04-22 00:00:00,8.740,8.950,8.740,8.900,10747
1998-04-23 00:00:00,8.920,8.920,8.680,8.780,12890
1998-04-24 00:00:00,8.820,8.990,8.640,8.670,13993
1998-04-27 00:00:00,8.650,8.650,8.300,8.650,15121
1998-04-28 00:00:00,8.650,8.800,8.510,8.700,14807
1998-04-29 00:00:00,8.790,8.800,8.530,8.580,12331
1998-04-30 00:00:00,8.750,8.750,8.550,8.670,13326
1998-05-04 00:00:00,8.600,8.750,8.560,8.680,15338
1998-05-05 00:00:00,8.700,8.950,8.590,8.910,28923
1998-05-06 00:00:00,8.900,8.980,8.750,8.770,16445
1998-05-07 00:00:00,8.800,8.830,8.500,8.510,15378
1998-05-08 00:00:00,8.550,8.680,8.500,8.670,13651
1998-05-11 00:00:00,8.670,8.850,8.500,8.760,27344
1998-05-12 00:00:00,8.900,9.120,8.730,8.850,34878
1998-05-13 00:00:00,8.900,9.070,8.820,8.900,23488
1998-05-14 00:00:00,8.900,8.990,8.690,8.720,17717
1998-05-15 00:00:00,8.750,8.850,8.600,8.700,15578
1998-05-18 00:00:00,8.800,8.800,8.550,8.590,10780
1998-05-19 00:00:00,8.650,8.700,8.510,8.560,8505
1998-05-20 00:00:00,8.600,8.600,8.500,8.500,10454
1998-05-21 00:00:00,8.500,8.570,8.380,8.550,10977
1998-05-22 00:00:00,8.700,8.700,8.500,8.530,10529
1998-05-25 00:00:00,8.530,8.630,8.380,8.500,15317
1998-05-26 00:00:00,8.500,8.550,8.390,8.500,16235
1998-05-27 00:00:00,8.500,8.750,8.500,8.580,13461
1998-05-28 00:00:00,8.880,8.880,8.550,8.580,7145
1998-05-29 00:00:00,8.590,8.780,8.400,8.700,20334
1998-06-01 00:00:00,8.800,8.980,8.600,8.880,30195
1998-06-02 00:00:00,8.880,8.960,8.700,8.720,12260
1998-06-03 00:00:00,8.720,8.790,8.560,8.600,11581
1998-06-04 00:00:00,8.600,8.680,8.500,8.520,11630
1998-06-05 00:00:00,8.500,8.770,8.490,8.750,12985
1998-06-08 00:00:00,8.800,9.280,8.790,9.140,92932
1998-06-09 00:00:00,9.180,9.180,8.770,8.970,38494
1998-06-10 00:00:00,9.000,9.400,8.900,9.300,52218
1998-06-11 00:00:00,9.300,9.450,9.100,9.110,32837
1998-06-12 00:00:00,9.320,9.420,9.180,9.370,32727
1998-06-15 00:00:00,9.440,9.490,9.080,9.120,23382
1998-06-16 00:00:00,9.100,9.120,8.780,8.900,17393
1998-06-17 00:00:00,8.980,9.050,8.750,8.790,10019
1998-06-18 00:00:00,8.850,8.950,8.770,8.860,8073
1998-06-19 00:00:00,8.890,9.050,8.830,8.900,9688
1998-06-22 00:00:00,9.000,9.000,8.750,8.840,14007
1998-06-23 00:00:00,8.890,8.900,8.650,8.700,10157
1998-06-24 00:00:00,8.700,8.870,8.620,8.840,7219
1998-06-25 00:00:00,8.800,8.900,8.660,8.690,9313
1998-06-26 00:00:00,8.750,8.760,8.510,8.680,8383
1998-06-30 00:00:00,8.600,8.680,8.350,8.370,7619
1998-07-01 00:00:00,8.600,8.700,8.300,8.310,9222
1998-07-02 00:00:00,8.290,8.480,8.150,8.480,6518
1998-07-03 00:00:00,8.490,8.500,8.310,8.400,6184
1998-07-06 00:00:00,8.400,8.400,8.250,8.280,5988
1998-07-07 00:00:00,8.250,8.350,8.200,8.320,6267
1998-07-08 00:00:00,8.290,8.450,8.290,8.420,3414
1998-07-09 00:00:00,8.400,8.480,8.270,8.300,4021
1998-07-10 00:00:00,8.310,8.480,8.310,8.410,3943
1998-07-13 00:00:00,8.400,8.550,8.290,8.380,7850
1998-07-14 00:00:00,8.400,8.430,8.200,8.260,7394
1998-07-15 00:00:00,8.260,8.330,8.200,8.240,5662
1998-07-16 00:00:00,8.210,8.400,8.180,8.260,7432
1998-07-17 00:00:00,8.260,8.330,8.100,8.130,6481
1998-07-20 00:00:00,8.090,8.100,7.700,7.800,10244
1998-07-21 00:00:00,7.900,7.980,7.850,7.950,2970
1998-07-22 00:00:00,8.000,8.100,7.800,7.980,5199
1998-07-23 00:00:00,8.000,8.000,7.900,7.950,3172
1998-07-24 00:00:00,7.960,8.050,7.950,8.000,4675
1998-07-27 00:00:00,8.010,8.080,7.850,7.910,5361
1998-07-28 00:00:00,7.900,8.250,7.870,8.020,9544
1998-07-29 00:00:00,8.010,8.030,7.850,7.860,4779
1998-07-30 00:00:00,7.870,7.940,7.860,7.940,2535
1998-07-31 00:00:00,7.940,7.950,7.800,7.830,4381
1998-08-03 00:00:00,7.880,7.900,7.710,7.750,4612
1998-08-04 00:00:00,7.750,7.800,7.640,7.690,5476
1998-08-05 00:00:00,7.680,7.870,7.620,7.810,4437
1998-08-06 00:00:00,7.810,7.820,7.690,7.700,2681
1998-08-07 00:00:00,7.680,7.680,7.500,7.540,4977
1998-08-10 00:00:00,7.430,7.440,7.130,7.220,6069
1998-08-11 00:00:00,7.200,7.390,7.200,7.280,5812
1998-08-12 00:00:00,7.200,7.270,7.000,7.110,6811
1998-08-13 00:00:00,7.280,7.280,7.050,7.120,3736
1998-08-14 00:00:00,7.120,7.120,6.800,6.860,8370
1998-08-17 00:00:00,6.780,6.780,6.170,6.170,6503
1998-08-18 00:00:00,6.270,6.320,6.010,6.070,4696
1998-08-19 00:00:00,6.050,6.400,6.050,6.360,7445
1998-08-20 00:00:00,6.360,6.530,6.250,6.510,6940
1998-08-21 00:00:00,6.520,6.570,6.390,6.550,6594
1998-08-24 00:00:00,6.560,6.780,6.550,6.700,8255
1998-08-25 00:00:00,6.720,6.720,6.450,6.450,7743
1998-08-26 00:00:00,6.460,6.680,6.460,6.500,5982
1998-08-27 00:00:00,6.450,6.500,6.350,6.370,3838
1998-08-28 00:00:00,6.300,6.500,6.130,6.500,6437
1998-08-31 00:00:00,6.480,6.580,6.150,6.580,4561
1998-09-01 00:00:00,6.550,6.680,6.380,6.480,4739
1998-09-02 00:00:00,6.350,6.540,6.350,6.410,2394
1998-09-03 00:00:00,6.530,6.700,6.480,6.620,5438
1998-09-04 00:00:00,6.620,6.700,6.620,6.630,3676
1998-09-07 00:00:00,6.630,6.730,6.510,6.690,3883
1998-09-08 00:00:00,6.720,6.760,6.580,6.600,5285
1998-09-09 00:00:00,6.550,6.690,6.480,6.680,5028
1998-09-10 00:00:00,6.700,6.850,6.600,6.760,9972
1998-09-11 00:00:00,6.760,6.850,6.650,6.810,9090
1998-09-14 00:00:00,6.810,7.080,6.730,7.010,13560
1998-09-15 00:00:00,7.040,7.240,7.030,7.040,10678
1998-09-16 00:00:00,7.040,7.140,6.910,7.000,6302
1998-09-17 00:00:00,7.000,7.230,6.880,6.900,12250
1998-09-18 00:00:00,6.890,6.900,6.660,6.710,6262
1998-09-21 00:00:00,6.600,6.750,6.550,6.720,6182
1998-09-22 00:00:00,6.720,6.780,6.650,6.670,3265
1998-09-23 00:00:00,6.660,6.720,6.640,6.690,2837
1998-09-24 00:00:00,6.650,6.790,6.590,6.590,4341
1998-09-25 00:00:00,6.530,6.610,6.460,6.610,3814
1998-09-28 00:00:00,6.620,6.800,6.500,6.660,5124
1998-09-30 00:00:00,6.780,6.820,6.670,6.680,2556
1998-10-05 00:00:00,6.700,6.790,6.690,6.710,3958
1998-10-06 00:00:00,6.730,6.780,6.520,6.530,2523
1998-10-07 00:00:00,6.530,6.690,6.530,6.680,3674
1998-10-08 00:00:00,6.730,6.760,6.630,6.710,4985
1998-10-09 00:00:00,6.710,6.750,6.660,6.690,4363
